,date,changeinaccountspayable,changeinaccountsreceivable,changeininventory,depreciationamortization,other,stockbasedcompensation,ticker,deferredincometaxes,dividendspaid,effectofexchangeratechangesoncash,proceedsfromissuanceofdebt,repaymentsofdebt,capitalexpenditures,changeinaccruedexpenses,netcashprovidedbyfinancingactivities,netcashprovidedbyinvestingactivities,netcashprovidedbyoperatingactivities,netincreasedecreaseincash,repurchaseofstock,proceedsfromissuanceofstock
1355,,,,,-285203000.0,-1034571000.0,18147000.0,PSA,,,,,,,,,,665586000.0,,,
1356,,,,,-238748000.0,616555000.0,0.0,PSA,,,,,,,,,,0.0,,,
1357,,,,,-222133000.0,581165000.0,0.0,PSA,,,,,,,,,,0.0,,,
1358,,,,,-221650000.0,-1126674000.0,34961000.0,PSA,,,,,,,,,,696893000.0,,,
1359,,,,,-220772000.0,647789000.0,0.0,PSA,,,,,,,,,,0.0,,,
1360,2024-09-30,0.0,,0.0,543000000.0,406000000000000.0,,PSX,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,
1361,2024-06-30,0.0,,0.0,497000000.0,1255000000000000.0,,PSX,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,
1362,2024-03-31,1678000000.0,,-2555000000.0,504000000.0,2840000000000000.0,,PSX,-55000000.0,-448000000.0,-6000000.0,,-3013000000.0,,,-846000000.0,-665000000.0,-236000000.0,,-1164000000.0,
1363,2023-09-30,0.0,,0.0,488000000.0,2161000000000000.0,,PSX,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,
1364,2023-06-30,0.0,,0.0,495000000.0,1760000000000000.0,,PSX,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,
1365,2023-03-31,-739000000.0,,-2003000000.0,476000000.0,7319000000000000.0,,PSX,146000000.0,-486000000.0,15000000.0,,-1223000000.0,,,-117000000.0,-265000000.0,1199000000.0,,-800000000.0,
1366,2022-09-30,0.0,,0.0,430000000.0,5578000000000000.0,,PSX,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,
1367,,0.0,,0.0,200401000.0,299021000.0,38200000.0,PWR,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,
1368,,0.0,,0.0,162865000.0,191884000.0,37300000.0,PWR,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,
1369,,-349872000.0,,0.0,166406000.0,-1872910000.0,-40379000.0,PWR,-4765000.0,,,,,-83139000.0,,0.0,-386608000.0,237955000.0,,0.0,
1370,,0.0,,0.0,152849000.0,273525000.0,32500000.0,PWR,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,
1371,,0.0,,0.0,149901000.0,166584000.0,34600000.0,PWR,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,
1372,,0.0,,0.0,158907000.0,82916000.0,-81238000.0,PWR,-11997000.0,,,,,-80319000.0,,242687000.0,-488624000.0,38409000.0,,0.0,
1373,,0.0,,0.0,142680000.0,124842000.0,24224000.0,PWR,39215000.0,,,,,-105958000.0,,-12806000.0,-264728000.0,343362000.0,,-20751000.0,
1374,2024-09-30,0.0,0.0,,0.0,867000000000000.0,0.0,PYPL,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0
1375,2024-06-30,0.0,0.0,,0.0,1149000000000000.0,0.0,PYPL,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0
1376,2024-03-31,-22000000.0,-39000000.0,,190000000.0,6794000000000000.0,365000000.0,PYPL,52000000.0,,-94000000.0,,,-154000000.0,,-2362000000.0,980000000.0,1917000000.0,,,0.0
1377,2023-09-30,0.0,0.0,,0.0,1044000000000000.0,0.0,PYPL,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0
1378,2023-06-30,0.0,0.0,,0.0,2235000000000000.0,0.0,PYPL,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0
1379,2023-03-31,3000000.0,-3000000.0,,270000000.0,-3204000000000000.0,345000000.0,PYPL,-67000000.0,,-4000000.0,,,-170000000.0,,-2662000000.0,34000000.0,1170000000.0,,,1000000.0
1380,2022-09-30,0.0,0.0,,0.0,1825000000000000.0,0.0,PYPL,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0
1381,2024-12-29,11000000.0,392000000.0,111000000.0,436000000.0,-1889000000000000.0,759000000.0,QCOM,,-942000000.0,-44000000.0,,-500000000.0,-277000000.0,,,,4587000000.0,,,
1382,2024-06-23,0.0,0.0,0.0,0.0,2113000000000000.0,0.0,QCOM,,0.0,0.0,,0.0,0.0,,,,0.0,,,
1383,2024-03-24,0.0,0.0,0.0,0.0,2325000000000000.0,0.0,QCOM,,0.0,0.0,,0.0,0.0,,,,0.0,,,
1384,2023-12-24,241000000.0,-325000000.0,165000000.0,437000000.0,-2528000000000000.0,602000000.0,QCOM,,-895000000.0,15000000.0,,-400000000.0,-214000000.0,,,,2949000000.0,,,
1385,2023-06-25,0.0,0.0,0.0,0.0,1754000000000000.0,0.0,QCOM,,0.0,0.0,,0.0,0.0,,,,0.0,,,
1386,2023-03-26,0.0,0.0,0.0,0.0,1789000000000000.0,0.0,QCOM,,0.0,0.0,,0.0,0.0,,,,0.0,,,
1387,2022-12-25,-1264000000.0,1694000000.0,-476000000.0,398000000.0,5178000000000000.0,634000000.0,QCOM,,-842000000.0,27000000.0,,-1955000000.0,-398000000.0,,,,3095000000.0,,,
1388,2024-09-30,0.0,0.0,,0.0,-240447000.0,0.0,RBLX,,,0.0,,,,0.0,,,,,,0.0
1389,2024-06-30,0.0,0.0,,0.0,-207195000.0,0.0,RBLX,,,0.0,,,,0.0,,,,,,0.0
1390,2024-03-31,26508000.0,174068000.0,,34081000.0,156533000.0,240502000.0,RBLX,,,-634000.0,,,,-9221000.0,,,,,,32670000.0
1391,2023-09-30,0.0,0.0,,0.0,-278808000.0,0.0,RBLX,,,0.0,,,,0.0,,,,,,0.0
1392,2023-06-30,0.0,0.0,,0.0,-284841000.0,0.0,RBLX,,,0.0,,,,0.0,,,,,,0.0
1393,2023-03-31,127924000.0,113193000.0,,35614000.0,-6935789000.0,184904000.0,RBLX,,,-68000.0,,,,-17004000.0,,,,,,25472000.0
1394,2022-09-30,0.0,0.0,,0.0,-301902000.0,0.0,RBLX,,,0.0,,,,0.0,,,,,,0.0
1395,,0.0,,0.0,410000000.0,1009000000.0,0.0,RCL,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1396,,0.0,,0.0,393000000.0,802000000.0,0.0,RCL,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1397,,122000000.0,,12000000.0,413000000.0,420000000.0,45000000.0,RCL,,0.0,-1000000.0,,-104000000.0,-242000000.0,-238000000.0,-1091000000.0,-296000000.0,1328000000.0,-60000000.0,0.0,
1398,,0.0,,0.0,365473000.0,961951000.0,0.0,RCL,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1399,,0.0,,0.0,361677000.0,420266000.0,0.0,RCL,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1400,,76003000.0,,125656000.0,389843000.0,-2430984000.0,26270000.0,RCL,,0.0,223000.0,,0.0,-251933000.0,-258713000.0,0.0,-234100000.0,1309918000.0,-708134000.0,0.0,
1401,,0.0,,0.0,355085000.0,-61197000.0,0.0,RCL,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1402,2024-09-30,0.0,0.0,0.0,0.0,1340600000000000.0,0.0,REGN,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0
1403,2024-06-30,0.0,0.0,0.0,0.0,1432300000000000.0,0.0,REGN,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0
1404,2024-03-31,110500000.0,446800000.0,-155800000.0,114100000.0,-736700000000000.0,230100000.0,REGN,-190400000.0,0.0,-500000.0,,,-133900000.0,,47100000.0,-1687100000.0,1512500000.0,,,682100000.0
1405,2023-09-30,0.0,0.0,0.0,0.0,1007800000000000.0,0.0,REGN,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0
1406,2023-06-30,0.0,0.0,0.0,0.0,968400000000000.0,0.0,REGN,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0
1407,2023-03-31,119000000.0,210100000.0,-46800000.0,99500000.0,1069400000000000.0,238700000.0,REGN,-216500000.0,0.0,0.0,,,-178200000.0,,0.0,-235700000.0,1367600000.0,,,485200000.0
1408,2022-09-30,0.0,0.0,0.0,0.0,1315700000000000.0,0.0,REGN,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0
1409,2024-09-30,0.0,0.0,0.0,188700000.0,331600000.0,,ROP,,,0.0,,,0.0,,,,,0.0,,
1410,2024-06-30,0.0,0.0,0.0,184900000.0,346300000.0,,ROP,,,0.0,,,0.0,,,,,0.0,,
1411,2024-03-31,300000.0,79400000.0,-7900000.0,196400000.0,-1589700000.0,,ROP,,,-5700000.0,,,-9300000.0,,,,,-15900000.0,,
1412,2023-09-30,0.0,0.0,0.0,176700000.0,311700000.0,,ROP,,,0.0,,,0.0,,,,,0.0,,
1413,2023-06-30,0.0,0.0,0.0,170500000.0,295000000.0,,ROP,,,0.0,,,0.0,,,,,0.0,,
1414,2023-03-31,11200000.0,98000000.0,-3800000.0,186300000.0,843800000.0,,ROP,,,0.0,,,-9800000.0,,,,,388800000.0,,
1415,2022-09-30,0.0,0.0,0.0,0.0,276900000.0,,ROP,,,0.0,,,0.0,,,,,0.0,,
1416,2024-11-02,0.0,,,0.0,488808000.0,38744000.0,ROST,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,
1417,2024-08-03,0.0,,,0.0,527148000.0,38021000.0,ROST,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,
1418,2024-05-04,179376000.0,,,109186000.0,-350926000.0,40447000.0,ROST,10488000.0,-123298000.0,,,,,,-450033000.0,-136249000.0,368921000.0,,-262479000.0,
1419,2023-10-28,0.0,,,0.0,447327000.0,38877000.0,ROST,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,
1420,2023-07-29,0.0,,,0.0,446319000.0,39429000.0,ROST,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,
1421,2023-04-29,46577000.0,,,99379000.0,-69714000.0,33063000.0,ROST,10792000.0,-114794000.0,,,,,,-380635000.0,-167253000.0,413152000.0,,-234468000.0,
1422,2022-10-29,0.0,,,0.0,342036000.0,29493000.0,ROST,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,
1423,,0.0,0.0,,,563500000.0,0.0,RSG,,0.0,,0.0,,0.0,,,,,,,
1424,,0.0,0.0,,,511900000.0,0.0,RSG,,0.0,,0.0,,0.0,,,,,,,
1425,,-1200000.0,-1100000.0,,,365500000.0,11200000.0,RSG,,-168300000.0,,0.0,,-514500000.0,,,,,,,
1426,,0.0,0.0,,,480300000.0,0.0,RSG,,0.0,,0.0,,0.0,,,,,,,
1427,,0.0,0.0,,,427600000.0,0.0,RSG,,0.0,,0.0,,0.0,,,,,,,
1428,,-71100000.0,-3300000.0,,,-411000000.0,11600000.0,RSG,,-156400000.0,,1183600000.0,,-378600000.0,,,,,,,
1429,,0.0,0.0,,,416900000.0,0.0,RSG,,0.0,,0.0,,0.0,,,,,,,
1430,2024-09-30,0.0,0.0,,0.0,1535000000.0,,RTX,-138000000.0,0.0,,,0.0,0.0,,,,,,0.0,
1431,2024-06-30,0.0,0.0,,0.0,175000000.0,,RTX,0.0,0.0,,,0.0,0.0,,,,,,0.0,
1432,2024-03-31,-218000000.0,431000000.0,,1059000000.0,-1848000000.0,,RTX,-114000000.0,-769000000.0,,,-950000000.0,-467000000.0,,,,,,-56000000.0,
1433,2023-09-30,0.0,0.0,,0.0,-1319000000.0,,RTX,-663000000.0,0.0,,,0.0,0.0,,,,,,0.0,
1434,2023-06-30,0.0,0.0,,0.0,969000000.0,,RTX,0.0,0.0,,,0.0,0.0,,,,,,0.0,
1435,2023-03-31,490000000.0,-962000000.0,,1034000000.0,603000000.0,,RTX,-329000000.0,-790000000.0,,,0.0,-520000000.0,,,,,,-562000000.0,
1436,2022-09-30,0.0,0.0,,0.0,1046000000.0,,RTX,0.0,0.0,,,0.0,0.0,,,,,,0.0,
1437,2024-12-29,230200000.0,-75800000.0,25100000.0,432200000.0,918400000.0,100600000.0,SBUX,-14900000.0,-691900000.0,-76800000.0,,0.0,-692900000.0,,-754800000.0,-855200000.0,2072000000.0,385200000.0,0.0,17100000.0
1438,2024-06-30,0.0,0.0,0.0,0.0,1055700000.0,0.0,SBUX,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1439,2024-03-31,0.0,0.0,0.0,0.0,772500000.0,0.0,SBUX,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1440,2023-07-02,0.0,0.0,0.0,0.0,1141900000.0,0.0,SBUX,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1441,2023-04-02,0.0,0.0,0.0,0.0,927000000.0,0.0,SBUX,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1442,2023-01-01,-117300000.0,42000000.0,108500000.0,342500000.0,866100000.0,85200000.0,SBUX,15800000.0,-608300000.0,62000000.0,,0.0,-516800000.0,,0.0,-279300000.0,1593200000.0,0.0,-191400000.0,45900000.0
1443,2024-09-30,22600000.0,92000000.0,29400000.0,-213100000.0,1185100000000000.0,,SCCO,-25500000.0,-468800000.0,47100000.0,0.0,,-246400000.0,,0.0,0.0,1439400000.0,,,
1444,2024-06-30,-145600000.0,-328300000.0,271800000.0,-209600000.0,1573800000000000.0,,SCCO,4000000.0,0.0,-7300000.0,0.0,,-331800000.0,,0.0,-331700000.0,962100000.0,,,
1445,2024-03-31,151800000.0,-152800000.0,-309800000.0,-209000000.0,1106000000000000.0,,SCCO,19100000.0,-618500000.0,4900000.0,0.0,,-213800000.0,,-620100000.0,56200000.0,659700000.0,,,
1446,2023-09-30,226500000.0,-63100000.0,-2400000.0,-212500000.0,-1045600000000000.0,,SCCO,-49600000.0,-773100000.0,2400000.0,0.0,,-262700000.0,,0.0,0.0,1049800000.0,,,
1447,2023-06-30,-185500000.0,194700000.0,-11400000.0,-209200000.0,595300000000000.0,,SCCO,24700000.0,-773100000.0,-10000000.0,0.0,,-252500000.0,,-775800000.0,-112100000.0,797100000.0,,,
1448,2023-03-31,12700000.0,131500000.0,19400000.0,-203700000.0,1125000000000000.0,,SCCO,-18400000.0,-773100000.0,-10000000.0,0.0,,-238100000.0,,-774700000.0,-170400000.0,1185200000.0,,,
1449,2022-09-30,-24900000.0,-1200000.0,30900000.0,-192000000.0,65900000000000.0,,SCCO,52600000.0,-579800000.0,47000000.0,0.0,,-227900000.0,,0.0,14400000.0,590100000.0,,,
1450,2024-09-30,,,,130000000.0,2294000000000000.0,0.0,SCHW,0.0,0.0,,,0.0,,0.0,,,,,0.0,
1451,2024-06-30,,,,129000000.0,2186000000000000.0,0.0,SCHW,0.0,0.0,,,0.0,,0.0,,,,,0.0,
1452,2024-03-31,,,,335000000.0,-4.2549e+16,131000000.0,SCHW,-49000000.0,-562000000.0,,,0.0,,-796000000.0,,,,,0.0,
1453,2023-09-30,,,,135000000.0,4610000000000000.0,0.0,SCHW,0.0,0.0,,,0.0,,0.0,,,,,0.0,
1454,2023-06-30,,,,134000000.0,3143000000000000.0,0.0,SCHW,0.0,0.0,,,0.0,,0.0,,,,,0.0,
1455,2023-03-31,,,,320000000.0,1.6829e+16,134000000.0,SCHW,3000000.0,-568000000.0,,,-808000000.0,,-4000000.0,,,,,0.0,
1456,2022-09-30,,,,152000000.0,1.2569e+16,0.0,SCHW,0.0,0.0,,,0.0,,0.0,,,,,0.0,
1457,2024-09-30,,,,13600000.0,806200000.0,0.0,SHW,0.0,,0.0,,0.0,0.0,,,,,0.0,,
1458,2024-06-30,,,,0.0,889900000.0,0.0,SHW,0.0,,0.0,,0.0,0.0,,,,,0.0,,
1459,2024-03-31,,,,153200000.0,109700000.0,24600000.0,SHW,-16400000.0,,-6300000.0,,0.0,-283800000.0,,,,,-96900000.0,,
1460,2023-09-30,,,,0.0,722100000.0,0.0,SHW,0.0,,0.0,,0.0,0.0,,,,,0.0,,
1461,2023-06-30,,,,0.0,847200000.0,0.0,SHW,0.0,,0.0,,0.0,0.0,,,,,0.0,,
1462,2023-03-31,,,,156300000.0,-2400000.0,22500000.0,SHW,-2700000.0,,-300000.0,,0.0,-209900000.0,,,,,0.0,,
1463,2022-09-30,,,,81300000.0,678700000.0,0.0,SHW,0.0,,0.0,,0.0,0.0,,,,,0.0,,
1464,2024-09-30,0.0,,0.0,0.0,1218000000000000.0,0.0,SLB,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,
1465,2024-06-30,0.0,,0.0,0.0,1145000000000000.0,0.0,SLB,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,
1466,2024-03-31,-885000000.0,,-165000000.0,600000000.0,-81000000000000.0,22000000.0,SLB,,-357000000.0,,345000000.0,,-399000000.0,,0.0,-151000000.0,327000000.0,,,
1467,2023-09-30,0.0,,0.0,0.0,1136000000000000.0,0.0,SLB,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,
1468,2023-06-30,0.0,,0.0,0.0,1047000000000000.0,0.0,SLB,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,
1469,2023-03-31,-473000000.0,,-234000000.0,563000000.0,-32000000000000.0,-7000000.0,SLB,,-249000000.0,,559000000.0,,-410000000.0,,62000000.0,-547000000.0,330000000.0,,,
1470,2022-09-30,0.0,,0.0,0.0,919000000000000.0,0.0,SLB,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,
1471,2024-10-31,0.0,0.0,,0.0,-336513000.0,0.0,SNOW,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,
1472,2024-07-31,0.0,0.0,,0.0,-724278000.0,0.0,SNOW,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,
1473,2024-04-30,38037000.0,579319000.0,,62985000.0,-1889219000.0,331936000.0,SNOW,0.0,,-2633000.0,46735000.0,,-16519000.0,-54688000.0,-633498000.0,-151178000.0,355468000.0,,,
1474,2023-10-31,0.0,0.0,,0.0,-616522000.0,0.0,SNOW,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,
1475,2023-07-31,0.0,0.0,,0.0,-222011000.0,0.0,SNOW,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,
1476,2023-04-30,4978000.0,362893000.0,,25504000.0,-1225311000.0,264509000.0,SNOW,-8868000.0,,535000.0,37065000.0,,-6970000.0,-8542000.0,-223658000.0,-362213000.0,299444000.0,,,
1477,2022-10-31,0.0,0.0,,0.0,-214506000.0,0.0,SNOW,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,
1478,2025-01-31,-313651000.0,30948000.0,-55852000.0,58402000.0,-212476000.0,186463000.0,SNPS,-139075000.0,,-9676000.0,,-1289000.0,-40715000.0,,-141838000.0,-21980000.0,-67455000.0,,,
1479,2024-07-31,0.0,0.0,0.0,0.0,404894000.0,0.0,SNPS,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,
1480,2024-04-30,0.0,0.0,0.0,0.0,289089000.0,0.0,SNPS,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,
1481,2024-01-31,-266704000.0,-119571000.0,-60883000.0,63888000.0,-213089000.0,180652000.0,SNPS,-101332000.0,,9320000.0,,-1303000.0,-40391000.0,,-187150000.0,-54397000.0,-87790000.0,,,
1482,2023-07-31,0.0,0.0,0.0,22100000.0,333055000.0,0.0,SNPS,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,
1483,2023-04-30,0.0,0.0,0.0,20700000.0,269948000.0,0.0,SNPS,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,
1484,2023-01-31,-144258000.0,-237360000.0,-8610000.0,76144000.0,-276371000.0,134227000.0,SNPS,-65495000.0,,35675000.0,,-1294000.0,-43500000.0,,-376775000.0,-36247000.0,114751000.0,,,
1485,2024-09-30,0.0,,,0.0,1477000000000000.0,,SO,0.0,,,,,,,,,,,,
1486,2024-06-30,0.0,,,0.0,1137000000000000.0,,SO,0.0,,,,,,,,,,,,
1487,2024-03-31,-423000000.0,,,1261000000.0,-2710000000000000.0,,SO,0.0,,,,,,,,,,,,
1488,2023-09-30,0.0,,,0.0,1366000000000000.0,,SO,0.0,,,,,,,,,,,,
1489,2023-06-30,0.0,,,0.0,753000000000000.0,,SO,0.0,,,,,,,,,,,,
1490,2023-03-31,-1056000000.0,,,1233000000.0,-3557000000000000.0,,SO,0.0,,,,,,,,,,,,
1491,2022-09-30,0.0,,,0.0,1428000000000000.0,,SO,0.0,,,,,,,,,,,,
1492,,,,,,546671000.0,,SPG,,,,0.0,,0.0,,0.0,0.0,0.0,,,
1493,,,,,,569435000.0,,SPG,,,,0.0,,0.0,,0.0,0.0,0.0,,,
1494,,,,,,936414000.0,,SPG,,,,67890000.0,,-162974000.0,,-1384360000.0,693371000.0,773103000.0,,,
1495,,,,,,680762000.0,,SPG,,,,0.0,,0.0,,0.0,0.0,0.0,,,
1496,,,,,,557505000.0,,SPG,,,,0.0,,0.0,,0.0,0.0,0.0,,,
1497,,,,,,84775000.0,,SPG,,,,1412721000.0,,-166070000.0,,-135146000.0,-159740000.0,828681000.0,,,
1498,,,,,,621847000.0,,SPG,,,,0.0,,0.0,,0.0,0.0,0.0,,,
1499,2024-09-30,0.0,0.0,,293000000.0,1026000000000000.0,0.0,SPGI,0.0,0.0,0.0,0.0,,0.0,,,,,,-1500000000.0,
1500,2024-06-30,0.0,0.0,,291000000.0,1085000000000000.0,0.0,SPGI,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,
1501,2024-03-31,-602000000.0,-170000000.0,,287000000.0,2124000000000000.0,33000000.0,SPGI,-67000000.0,-286000000.0,-18000000.0,0.0,,-24000000.0,,,,,,-500000000.0,
1502,2023-09-30,0.0,0.0,,282000000.0,814000000000000.0,0.0,SPGI,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,
1503,2023-06-30,0.0,0.0,,285000000.0,694000000000000.0,0.0,SPGI,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,
1504,2023-03-31,-343000000.0,31000000.0,,287000000.0,1304000000000000.0,46000000.0,SPGI,-167000000.0,-290000000.0,7000000.0,0.0,,-28000000.0,,,,,,-500000000.0,
1505,2022-09-30,0.0,0.0,,298000000.0,676000000000000.0,0.0,SPGI,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,
1506,,,,,614000000.0,305000000.0,0.0,SRE,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,
1507,,,,,603000000.0,438000000.0,0.0,SRE,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,
1508,,,,,594000000.0,726000000.0,21000000.0,SRE,137000000.0,-362000000.0,1000000.0,,,915000000.0,,700000000.0,-2107000000.0,1851000000.0,,,
1509,,,,,563000000.0,372000000.0,0.0,SRE,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,
1510,,,,,549000000.0,351000000.0,0.0,SRE,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,
1511,,,,,539000000.0,198000000.0,17000000.0,SRE,253000000.0,-360000000.0,5000000.0,,,1171000000.0,,151000000.0,-1895000000.0,1980000000.0,,,
1512,,,,,506000000.0,565000000.0,0.0,SRE,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,
1513,2024-09-30,0.0,0.0,0.0,159000000.0,834000000.0,0.0,SYK,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
1514,2024-06-30,0.0,0.0,0.0,155000000.0,825000000.0,0.0,SYK,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
1515,2024-03-31,-257000000.0,258000000.0,-184000000.0,260000000.0,-753000000.0,87000000.0,SYK,-39000000.0,,-19000000.0,0.0,,,-635000000.0,-418000000.0,-408000000.0,204000000.0,,,
1516,2023-09-30,0.0,0.0,0.0,0.0,701000000.0,0.0,SYK,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
1517,2023-06-30,0.0,0.0,0.0,0.0,741000000.0,0.0,SYK,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
1518,2023-03-31,-56000000.0,365000000.0,-314000000.0,257000000.0,-248000000.0,74000000.0,SYK,0.0,,-5000000.0,0.0,,,-405000000.0,-481000000.0,-132000000.0,445000000.0,,,
1519,2022-09-30,0.0,0.0,0.0,0.0,917000000.0,0.0,SYK,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
1520,2024-09-30,0.0,,0.0,5087000000000000.0,145000000000000.0,,T,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
1521,2024-06-30,0.0,,0.0,5072000000000000.0,3949000000000000.0,,T,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
1522,2024-03-31,-3497000000.0,,0.0,5047000000000000.0,1.1017e+16,,T,479000000.0,-2034000000.0,,,-6681000000.0,-3758000000.0,,-7815000000.0,-2961000000.0,7547000000.0,-3229000000.0,-157000000.0,
1523,2023-09-30,0.0,,0.0,4705000000000000.0,3826000000000000.0,,T,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
1524,2023-06-30,0.0,,0.0,4675000000000000.0,4762000000000000.0,,T,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
1525,2023-03-31,-3409000000.0,,0.0,4631000000000000.0,1.1589e+16,,T,529000000.0,-2014000000.0,,,-6075000000.0,-4335000000.0,,-3711000000.0,-3818000000.0,6678000000.0,-851000000.0,-188000000.0,
1526,2022-09-30,0.0,,0.0,4514000000000000.0,6956000000000000.0,,T,0.0,0.0,,,-199000000.0,0.0,,0.0,0.0,0.0,0.0,0.0,
1527,2024-12-28,-3000000.0,80000000.0,-79000000.0,49000000.0,-7552000000.0,,TDG,-2000000.0,-4396000000.0,-14000000.0,0.0,0.0,-42000000.0,,0.0,-24000000.0,752000000.0,0.0,,
1528,2024-06-29,0.0,0.0,0.0,0.0,508000000.0,,TDG,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1529,2024-03-30,0.0,0.0,0.0,0.0,464000000.0,,TDG,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1530,2023-12-30,-21000000.0,94000000.0,-78000000.0,47000000.0,1903000000.0,,TDG,0.0,-2038000000.0,10000000.0,983000000.0,-16000000.0,-36000000.0,,67000000.0,-50000000.0,636000000.0,663000000.0,,
1531,2023-07-01,0.0,0.0,0.0,0.0,396000000.0,,TDG,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1532,2023-04-01,0.0,0.0,0.0,0.0,346000000.0,,TDG,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1533,2022-12-31,-13000000.0,121000000.0,-89000000.0,38000000.0,2226000000.0,,TDG,0.0,0.0,16000000.0,0.0,-1739000000.0,-31000000.0,,-65000000.0,-41000000.0,377000000.0,287000000.0,,
1534,2024-12-31,24863000.0,-211755000.0,,16284000.0,97416000.0,378730000.0,TEAM,-2161000.0,,,,0.0,-9336000.0,34313000.0,-69241000.0,-111704000.0,351905000.0,0.0,,
