,date,costofrevenue,epsbasic,epsdiluted,grossprofit,netincome,operatingincome,other,researchanddevelopment,sga,sharesoutstandingbasic,sharesoutstandingdiluted,taxexpensecredit,totalrevenue,ticker,interestexpense,interestincome,nonrecurringitems,depreciationamortization,minorityinterest,incometaxexpense
1468,2024-03-31,,,,,1068000000000000.0,,3549000001490000.0,,,,,,6115000000000000.0,SLB,,,,,,
1469,2023-09-30,,,,,1123000000000000.0,,3606000001569999.5,,,,,,6078000000000000.0,SLB,,,,,,
1470,2023-06-30,,,,,1033000000000000.0,,3526000001450000.0,,,,,,3811000000000000.0,SLB,,,,,,
1471,2023-03-31,,,,,934000000000000.0,,3434000001300000.0,,,,,,5580000000000000.0,SLB,,,,,,
1472,2022-09-30,,,,,907000000000000.0,,3400000001270000.0,,,,,,5410000000000000.0,SLB,,,,,,
1473,2024-10-31,-986657000.0,-0.98,-0.98,621200000.0,-324279000.0,,-699896000.0,442435000.0,544222000.0,331761000.0,331761000.0,-1937000.0,-320894000.0,SNOW,-689000.0,48655000.0,0.0,,,
1474,2024-07-31,-936048000.0,-0.95,-0.95,580745000.0,-316899000.0,,-669287000.0,437660000.0,498388000.0,334071000.0,334071000.0,-3786000.0,-288078000.0,SNOW,0.0,49265000.0,-7946000.0,,,
1475,2024-04-30,-904764000.0,-0.95,-0.95,556192000.0,-316988000.0,,-684969000.0,410794000.0,493970000.0,333584000.0,333584000.0,-2721000.0,-272517000.0,SNOW,0.0,54779000.0,0.0,,,
1476,2023-10-31,-765848000.0,-0.65,-0.65,505225000.0,-214251000.0,,-476095000.0,332065000.0,433783000.0,329310000.0,329310000.0,-3392000.0,-228948000.0,SNOW,0.0,53491000.0,0.0,,,
1477,2023-07-31,-741033000.0,-0.69,-0.69,455626000.0,-226867000.0,,-516448000.0,313996000.0,427037000.0,327335000.0,327335000.0,3721000.0,-218392000.0,SNOW,0.0,50280000.0,4086000.0,,,
1478,2023-04-30,-687423000.0,-0.7,-0.7,414185000.0,-225627000.0,,-508469000.0,277412000.0,410011000.0,324157000.0,324157000.0,6605000.0,-209414000.0,SNOW,0.0,43131000.0,0.0,,,
1479,2022-10-31,-572326000.0,-0.63,-0.63,366307000.0,-200936000.0,,-403452000.0,211387000.0,360939000.0,320135000.0,320135000.0,-4009000.0,-190721000.0,SNOW,0.0,21857000.0,-13271000.0,,,
1480,2025-01-31,-933501000.0,,,1185340000000000.0,1890.0,251839000.0,597094001.89,553216000.0,376285000.0,154408000.0,156189000.0,,-269975000.0,SNPS,0.0,,39278000.0,0.0,,
1481,2024-07-31,-874862000.0,,,1235073000000000.0,2610.0,360211000.0,1126559002.61,508872000.0,361928000.0,0.0,0.0,,-290676000.0,SNPS,0.0,,31784000.0,0.0,,
1482,2024-04-30,-822243000.0,,,1154315000000000.0,1880.0,332072000.0,894498001.88,493136000.0,324546000.0,0.0,0.0,,-300397000.0,SNPS,0.0,,9458000.0,0.0,,
1483,2024-01-31,-960435000.0,,,1320055000000000.0,2890.0,359620000.0,760449000.0,552056000.0,401782000.0,0.0,0.0,,-329175000.0,SNPS,0.0,,105484000.0,0.0,,
1484,2023-07-31,-884332000.0,,,1179806000000000.0,2170.0,295474000.0,640025000.0,507402000.0,336848000.0,0.0,0.0,,-307482000.0,SNPS,0.0,,59193000.0,6697000.0,,
1485,2023-04-30,-809517000.0,,,1096849000000000.0,1760.0,287332000.0,576865000.0,485597000.0,313198000.0,0.0,0.0,,-298014000.0,SNPS,0.0,,8393000.0,6582000.0,,
1486,2023-01-31,-821054000.0,,,1076986000000000.0,1750.0,255932000.0,576104000.0,465329000.0,308149000.0,0.0,0.0,,-284354000.0,SNPS,0.0,,64151000.0,6717000.0,,
1487,2024-09-30,4906000000000000.0,1400.0,1390.0,,1535000000000000.0,2368000000000000.0,3089000000000000.0,,,1097000000000000.0,1103000000000000.0,,7440000000000000.0,SO,-692000000.0,,147000000.0,,,
1488,2024-06-30,4524000000000000.0,1100.0,1090.0,,1203000000000000.0,1939000000000000.0,2515000000000000.0,,,1096000000000000.0,1102000000000000.0,,6630000000000000.0,SO,-694000000.0,,151000000.0,,,
1489,2024-03-31,4943000000000000.0,1030.0,1030.0,,1129000000000000.0,1703000000000000.0,2575000000000000.0,,,1094000000000000.0,1100000000000000.0,,6777000000000000.0,SO,-665000000.0,,153000000.0,,,
1490,2023-09-30,4870000000000000.0,1300.0,1290.0,,1412000000000000.0,2110000000000000.0,2782000000000000.0,,,1092000000000000.0,1099000000000000.0,,7106000000000000.0,SO,-620000000.0,,141000000.0,,,
1491,2023-06-30,4458000000000000.0,770.0,760.0,,838000000000000.0,1290000000000000.0,2257000000000000.0,,,1092000000000000.0,1098000000000000.0,,5876000000000000.0,SO,-610000000.0,,142000000.0,,,
1492,2023-03-31,-5262000000000000.0,790.0,790.0,,862000000000000.0,1218000000000000.0,2357000000000000.0,,,1091000000000000.0,1098000000000000.0,,6722000000000000.0,SO,-582000000.0,,147000000.0,,,
1493,2022-09-30,6185000000000000.0,1360.0,1350.0,,1460000000000000.0,2193000000000000.0,3334000000000000.0,,,1082000000000000.0,1088000000000000.0,,8378000000000000.0,SO,-511000000.0,,132000000.0,,,
1494,,-712941000.0,,,,546671000.0,767769000.0,3099083000000000.0,,9171000.0,,,,1480710000000000.0,SPG,-226424000.0,,,320365000.0,,
1495,,-704165000.0,,,,569435000.0,754101000.0,3312063000000000.0,,10839000.0,,,,1458266000000000.0,SPG,-221338000.0,,,310016000.0,,
1496,,-707410000.0,,,,841155000.0,735180000.0,4064414000000000.0,,9132000.0,,,,1442590000000000.0,SPG,-230623000.0,,,307369000.0,,
1497,,-716714000.0,,,,680762000.0,694234000.0,3698680000000000.0,,9070000.0,,,,1410948000000000.0,SPG,-212210000.0,,,315259000.0,,
1498,,-711676000.0,,,,557505000.0,657925000.0,3155328000000000.0,,10058000.0,,,,1369601000000000.0,SPG,-218086000.0,,,319534000.0,,
1499,,-688126000.0,,,,519255000.0,662723000.0,3091774000000000.0,,9107000.0,,,,1350849000000000.0,SPG,-199429000.0,,,307059000.0,,
1500,,-663590000.0,,,,621847000.0,652196000.0,3302354000000000.0,,7784000.0,,,,1315786000000000.0,SPG,-187878000.0,,,301754000.0,,
1501,,,,,,971000000.0,1434000000000000.0,306700006.23,,,,,,3575000000000000.0,SPGI,-72000000.0,,,293000000.0,,1047000000.0
1502,,,,,,1011000000.0,1452000000000000.0,338200006.46,,,,,,3549000000000000.0,SPGI,-77000000.0,,,291000000.0,,1085000000.0
1503,,,,,,991000000.0,1385000000000000.0,349600006.32,,,,,,3491000000000000.0,SPGI,-78000000.0,,,287000000.0,,1068000000.0
1504,,,,,,742000000.0,1074000000000000.0,358500004.67,,,,,,3084000000000000.0,SPGI,-84000000.0,,,282000000.0,,814000000.0
1505,,,,,,511000000.0,911000000000000.0,484100003.2,,,,,,3101000000000000.0,SPGI,-88000000.0,,,285000000.0,,575000000.0
1506,,,,,,795000000.0,1144000000000000.0,295400004.94,,,,,,3160000000000000.0,SPGI,-85000000.0,,,287000000.0,,860000000.0
1507,,,,,,608000000.0,853000000000000.0,397500003.68,,,,,,2861000000000000.0,SPGI,-71000000.0,,,298000000.0,,678000000.0
1508,2024-09-30,,,,,759000000.0,,2142061001000000.0,,,,,105000000.0,2776000000000000.0,SRE,-328000000.0,17000000.0,0.0,614000000.0,,
1509,2024-06-30,,,,,871000000.0,,2481279001120000.0,,,,,130000000.0,3011000000000000.0,SRE,-311000000.0,17000000.0,0.0,603000000.0,,
1510,2024-03-31,,,,,881000000.0,,3967354001260000.0,,,,,-172000000.0,3640000000000000.0,SRE,-305000000.0,13000000.0,0.0,594000000.0,,
1511,2023-09-30,,,,,854000000.0,,2586324001140000.0,,,,,52000000.0,3334000000000000.0,SRE,-312000000.0,19000000.0,3000000.0,563000000.0,,
1512,2023-06-30,,,,,736000000.0,,2431060001910000.0,,,,,-175000000.0,3335000000000000.0,SRE,-317000000.0,17000000.0,31000000.0,549000000.0,,
1513,2023-03-31,,,,,1172000000.0,,4928124003070000.0,,,,,-376000000.0,6560000000000000.0,SRE,-366000000.0,24000000.0,0.0,539000000.0,,
1514,2022-09-30,,,,,561000000.0,,2716087001529999.5,,,,,-21000000.0,3617000000000000.0,SRE,-282000000.0,18000000.0,0.0,506000000.0,,
1515,2024-09-30,-4409000000.0,2180.0,2160.0,3517000000000000.0,834000000.0,1085000000.0,838500000.8,377000000.0,1896000000000000.0,381100000.0,385600000.0,,5494000000000000.0,SYK,,,-42000000.0,159000000.0,,
1516,2024-06-30,-4371000000.0,2170.0,2140.0,3416000000000000.0,825000000.0,1051000000.0,829400000.8,363000000.0,1847000000000000.0,381000000.0,385400000.0,,5422000000000000.0,SYK,,,-53000000.0,155000000.0,,
1517,2024-03-31,-4271000000.0,2070.0,2050.0,3333000000000000.0,788000000.0,972000000.0,792700000.8,368000000.0,1840000000000000.0,380400000.0,385100000.0,,5243000000000000.0,SYK,,,-49000000.0,153000000.0,,
1518,2023-09-30,-3978000000.0,1820.0,1800.0,3158000000000000.0,692000000.0,931000000.0,705200000.75,353000000.0,1701000000000000.0,379800000.0,384000000.0,,4909000000000000.0,SYK,,,-62000000.0,164000000.0,,
1519,2023-06-30,-4031000000.0,1950.0,1930.0,3181000000000000.0,738000000.0,965000000.0,745200000.75,346000000.0,1706000000000000.0,379700000.0,383900000.0,,4996000000000000.0,SYK,,,-66000000.0,161000000.0,,
1520,2023-03-31,-4043000000.0,0.0,0.0,3016000000000000.0,592000000.0,735000000.0,1519400000.75,339000000.0,1781000000000000.0,0.0,0.0,,4778000000000000.0,SYK,,,-56000000.0,0.0,,
1521,2022-09-30,-3671000000.0,0.0,0.0,2782000000000000.0,816000000.0,808000000.0,1575600000.6950002,364000000.0,1455000000000000.0,0.0,0.0,,4479000000000000.0,SYK,,,8000000.0,159000000.0,,
1522,2024-09-30,-23164000000.0,-30.0,-30.0,,-226000000000000.0,2116000000000000.0,1.5102e+16,,6958000000000000.0,,,-1285000000.0,3.691e+16,T,-1675000000.0,,717000000.0,5087000000000000.0,,
1523,2024-06-30,-19222000000.0,490.0,490.0,,3546000000000000.0,5760000000000000.0,1.8765e+16,,7043000000000000.0,,,-1142000000.0,3.6424e+16,T,-1699000000.0,,682000000.0,5072000000000000.0,,
1524,2024-03-31,-19038000000.0,470.0,470.0,,3395000000000000.0,5847000000000000.0,1.8226e+16,,7021000000000000.0,,,-1118000000.0,3.6839e+16,T,-1724000000.0,,451000000.0,5047000000000000.0,,
1525,2023-09-30,-19349000000.0,960.0,960.0,,3444000000000000.0,5782000000000000.0,2.2323e+16,,7205000000000000.0,,,-1154000000.0,3.7185e+16,T,-1662000000.0,,440000000.0,4705000000000000.0,,
1526,2023-06-30,-18455000000.0,1220.0,1220.0,,4437000000000000.0,6406000000000000.0,2.4994e+16,,7009000000000000.0,,,-1403000000.0,3.6688e+16,T,-1608000000.0,,987000000.0,4675000000000000.0,,
1527,2023-03-31,-18479000000.0,1160.0,1140.0,,4176000000000000.0,6002000000000000.0,2.4575e+16,,7175000000000000.0,,,-1314000000.0,3.6812e+16,T,-1708000000.0,,935000000.0,4631000000000000.0,,
1528,2022-09-30,-24031000000.0,1660.0,1600.0,,5977000000000000.0,6012000000000000.0,2.9646e+16,,7202000000000000.0,,,-908000000.0,3.6804e+16,T,-1420000000.0,,2270000000.0,4514000000000000.0,,
1529,2024-12-28,-771000000.0,15240.0,,1235000000000000.0,493000000.0,974000000.0,642000000.0,,-211000000.0,58300000.0,58300000.0,-126000000.0,2006000000000000.0,TDG,-378000000.0,,,-50000000.0,,
1530,2024-06-29,-826000000.0,15920.0,,1220000000000000.0,461000000.0,1536000000.0,14000000.0,,-248000000.0,57900000.0,57900000.0,-141000000.0,2046000000000000.0,TDG,-316000000.0,,,-38000000.0,,
1531,2024-03-30,-767000000.0,13940.0,,1152000000000000.0,403000000.0,1386000000.0,6000000.0,,-248000000.0,57800000.0,57800000.0,-115000000.0,1919000000000000.0,TDG,-326000000.0,,,-37000000.0,,
1532,2023-12-30,-747000000.0,9740.0,,1042000000000000.0,382000000.0,1275000000.0,1000035.0,,-220000000.0,57700000.0,57700000.0,-106000000.0,1789000000000000.0,TDG,-300000000.0,,,-35000000.0,,
1533,2023-07-01,-715000000.0,24560.0,,1029000000000000.0,351000000.0,783000000.0,830000000.0,,-209000000.0,57200000.0,57200000.0,-117000000.0,1744000000000000.0,TDG,-291000000.0,,,-37000000.0,,
1534,2023-04-01,-663000000.0,21280.0,,929000000000000.0,304000000.0,695000000.0,703000000.0,,-199000000.0,57100000.0,57100000.0,-93000000.0,1592000000000000.0,TDG,-295000000.0,,,-35000000.0,,
1535,2022-12-31,-604000000.0,13320.0,,793000000000000.0,228000000.0,590000000.0,531000000.0,,-169000000.0,57100000.0,57100000.0,-72000000.0,1397000000000000.0,TDG,-286000000.0,,,-34000000.0,,
1536,2024-12-31,-1120815000.0,-0.15,-0.15,1063336000.0,-38208000.0,0.0,-112661000.0,680213000.0,168708000.0,261147000.0,261147000.0,8975000.0,48767000.0,TEAM,-7291000.0,25586000.0,0.0,,,
1537,2024-09-30,-1002135000.0,-0.48,-0.48,970157000.0,-123769000.0,0.0,-51410000.0,603101000.0,146641000.0,260477000.0,260477000.0,-123769000.0,34769000.0,TEAM,-7318000.0,28564000.0,0.0,,,
1538,2024-03-31,-957899000.0,0.05,0.05,975703000.0,12752000.0,17804000.0,0.0,576490000.0,157595000.0,259717000.0,261778000.0,12752000.0,10389000.0,TEAM,-8453000.0,21414000.0,-10990000.0,,,
1539,2023-12-31,-914636000.0,-0.33,-0.33,865574000.0,-84469000.0,0.0,-49062000.0,536779000.0,157344000.0,258601000.0,258601000.0,-84469000.0,25977000.0,TEAM,-9001000.0,22593000.0,-4639000.0,,,
1540,2023-09-30,-818615000.0,-0.12,-0.12,799746000.0,-31883000.0,0.0,-18869000.0,481738000.0,143310000.0,257907000.0,257907000.0,-31883000.0,15538000.0,TEAM,-8976000.0,25226000.0,-8335000.0,,,
1541,2023-03-31,-908368000.0,-0.81,-0.81,746801000.0,-209037000.0,-161567000.0,-155441000.0,522344000.0,165103000.0,256825000.0,256825000.0,-53596000.0,52269000.0,TEAM,-7978000.0,15047000.0,-943000.0,,,
1542,2022-12-31,-815998000.0,-0.8,-0.8,716759000.0,-205031000.0,-99239000.0,-104533000.0,473676000.0,156131000.0,255874000.0,255874000.0,-100498000.0,30246000.0,TEAM,-7508000.0,8963000.0,-6749000.0,,,
1543,2024-12-27,-2476000000.0,,,1360000000000000.0,1750.0,690000000.0,1055000001750000.0,,-427000000.0,299000000.0,301000000.0,0.0,3836000000000000.0,TEL,-6000000.0,23000000.0,0.0,,,
1544,2024-06-28,-2593000000.0,,,1386000000000000.0,1860.0,755000000.0,1143000001860000.0,,-431000000.0,306000000.0,308000000.0,0.0,3979000000000000.0,TEL,-18000000.0,20000000.0,0.0,,,
1545,2024-03-29,-2604000000.0,,,1363000000000000.0,1750.0,692000000.0,1077000001750000.0,,-444000000.0,308000000.0,310000000.0,0.0,3967000000000000.0,TEL,-19000000.0,19000000.0,0.0,,,
1546,2023-12-29,-2507000000.0,,,1324000000000000.0,5760.0,698000000.0,3604000005760000.0,,-424000000.0,311000000.0,313000000.0,0.0,3831000000000000.0,TEL,-18000000.0,22000000.0,0.0,,,
1547,2023-06-30,-2699000000.0,,,1299000000000000.0,1670.0,630000000.0,1152000001670000.0,,-431000000.0,315000000.0,317000000.0,-96000000.0,3998000000000000.0,TEL,-20000000.0,18000000.0,-4000000.0,,,
1548,2023-03-31,-2876000000.0,,,1284000000000000.0,1360.0,537000000.0,958000001370000.0,,-435000000.0,316000000.0,318000000.0,-100000000.0,4160000000000000.0,TEL,-20000000.0,12000000.0,-4000000.0,,,
1549,2022-12-30,-2654000000.0,,,1187000000000000.0,1240.0,502000000.0,882000001250000.0,,-392000000.0,317000000.0,319000000.0,-87000000.0,3841000000000000.0,TEL,-21000000.0,9000000.0,-5000000.0,,,
1550,2024-09-30,,,,,1336000000000000.0,,1.635034100398e+16,,,,,0.0,,TFC,-5677000000.0,1.4591e+16,25000000.0,118000000.0,,
1551,2024-06-30,,,,,807000000000000.0,,1.1257297995279998e+16,,,,,0.0,,TFC,-5918000000.0,7742000000000000.0,33000000.0,123000000.0,,
1552,2024-03-31,,,,,1088000000000000.0,,1.621099500316e+16,,,,,-232000000.0,,TFC,-5765000000.0,1.3874e+16,51000000.0,128000000.0,,
1553,2023-09-30,,,,,1071000000000000.0,,1.68800960016e+16,,,,,-245000000.0,,TFC,-6412000000.0,1.4968e+16,75000000.0,173000000.0,,
1554,2023-06-30,,,,,1234000000000000.0,,1.697426000185e+16,,,,,-287000000.0,,TFC,-6299000000.0,1.5181e+16,54000000.0,175000000.0,,
1555,2023-03-31,,,,,1410000000000000.0,,1.612208200211e+16,,,,,-394000000.0,,TFC,-5608000000.0,1.5253e+16,63000000.0,182000000.0,,
1556,2022-09-30,,,,,1536000000000000.0,,1.315519800231e+16,,,,,-363000000.0,,TFC,-4237000000.0,1.3727e+16,62000000.0,185000000.0,,
1557,2024-11-02,-18375000000.0,1860.0,1850.0,,854000000.0,1168000000000000.0,1119500000000000.0,,-5486000000.0,460100000.0,461500000.0,-237000000.0,2.5029e+16,TGT,-105000000.0,,,,,
1558,2024-08-03,-17799000000.0,2580.0,2570.0,,1192000000.0,1635000000000000.0,1567300000000000.0,,-5392000000.0,462500000.0,463500000.0,-353000000.0,2.4826e+16,TGT,-110000000.0,,,,,
1559,2024-05-04,-17449000000.0,2040.0,2029.9999999999998,,942000000.0,1296000000000000.0,1249600000000000.0,,-5168000000.0,462200000.0,463900000.0,-277000000.0,2.3913e+16,TGT,-106000000.0,,,,,
1560,2023-10-28,-18149000000.0,2100.0,2100.0,,971000000.0,1317000000000000.0,1263000000000000.0,,-5316000000.0,461600000.0,462600000.0,-264000000.0,2.4782e+16,TGT,-107000000.0,,,,,
1561,2023-07-29,-17798000000.0,1810.0,1800.0,,835000000.0,1197000000000000.0,1090900000000000.0,,-5184000000.0,461600000.0,462500000.0,-237000000.0,2.4179e+16,TGT,-141000000.0,,,,,
1562,2023-04-29,-18386000000.0,2060.0,2050.0,,950000000.0,1328000000000000.0,1228200000000000.0,,-5025000000.0,460900000.0,462900000.0,-254000000.0,2.4739e+16,TGT,-147000000.0,,,,,
1563,2022-10-29,-19680000000.0,1550.0,1540.0,,712000000.0,1022000000000000.0,922300000000000.0,,-5219000000.0,460300000.0,462500000.0,-197000000.0,2.5921e+16,TGT,-125000000.0,,,,,
1564,2024-11-02,,1150.0,1140.0,,1297000000000000.0,,1779000000000000.0,,-2748000000.0,1127000000000000.0,1141000000000000.0,-439000000.0,4441000000000000.0,TJX,,,,,,
1565,2024-08-03,,970.0,960.0,,1099000000000000.0,,1514000000000000.0,,-2666000000.0,1130000000000000.0,1144000000000000.0,-369000000.0,4088000000000000.0,TJX,,,,,,
1566,2024-05-04,,950.0,930.0,,1070000000000000.0,,1440000000000000.0,,-2400000000.0,1132000000000000.0,1146000000000000.0,-320000000.0,3740000000000000.0,TJX,,,,,,
1567,2023-10-28,,1040.0,1030.0,,1191000000000000.0,,1630000000000000.0,,-2578000000.0,1144000000000000.0,1158000000000000.0,-398000000.0,4126000000000000.0,TJX,,,,,,
1568,2023-07-29,,860.0,850.0,,989000000000000.0,,1365000000000000.0,,-2559000000.0,1148000000000000.0,1161000000000000.0,-338000000.0,3848000000000000.0,TJX,,,,,,
1569,2023-04-29,,770.0,760.0,,891000000000000.0,,1245000000000000.0,,-2238000000.0,1153000000000000.0,1165000000000000.0,-317000000.0,3409000000000000.0,TJX,,,,,,
1570,2022-10-29,,920.0,910.0,,1062806000000000.0,,1359638000000000.0,,-2184946000.0,1160763000000000.0,1172267000000000.0,-296405000.0,3543730000000000.0,TJX,,,,,,
1571,,,4260.0,4250.0,,1630000000000000.0,1838000000000000.0,-7033000000.0,346000000.0,2098000000000000.0,382000000.0,384000000.0,99000000.0,3170000000000000.0,TMO,-356000000.0,277000000.0,,,,
1572,,,4050.0,4040.0,,1548000000000000.0,1820000000000000.0,-6952000000.0,339000000.0,2111000000000000.0,382000000.0,383000000.0,128000000.0,3080000000000000.0,TMO,-354000000.0,295000000.0,,,,
1573,,,3470.0,3460.0,,1328000000000000.0,1663000000000000.0,-7083000000.0,331000000.0,2183000000000000.0,382000000.0,384000000.0,281000000.0,2939000000000000.0,TMO,-363000000.0,279000000.0,,,,
1574,,,4440.0,4420.0,,1715000000000000.0,1864000000000000.0,-6931000000.0,319000000.0,2049000000000000.0,386000000.0,388000000.0,53000000.0,3214000000000000.0,TMO,-359000000.0,246000000.0,,,,
1575,,,3530.0,3510.0,,1361000000000000.0,1578000000000000.0,-7679000000.0,345000000.0,2145000000000000.0,386000000.0,388000000.0,52000000.0,3278000000000000.0,TMO,-326000000.0,178000000.0,,,,
1576,,,3340.0,3320.0,,1289000000000000.0,1563000000000000.0,-7830000000.0,346000000.0,2119000000000000.0,386000000.0,388000000.0,46000000.0,3233000000000000.0,TMO,-300000000.0,146000000.0,,,,
1577,,,3820.0,3790.0,,1495000000000000.0,1710000000000000.0,-7370000000.0,351000000.0,2208000000000000.0,392000000.0,395000000.0,31000000.0,2881000000000000.0,TMO,-173000000.0,68000000.0,,,,
1578,2024-09-30,-15366000000.0,,,,3059000000000000.0,4796000000000000.0,6288000005230000.0,,5186000000000000.0,1166961755000000.0,1170649561000000.0,-908000000.0,2.0162e+16,TMUS,-836000000.0,,0.0,5873000000000000.0,,
1579,2024-06-30,-15142000000.0,,,,2925000000000000.0,4630000000000000.0,5850000004990000.0,,5142000000000000.0,1170025862000000.0,1172447353000000.0,-843000000.0,1.9772e+16,TMUS,-854000000.0,,0.0,5912000000000000.0,,
1580,2024-03-31,-15596000000.0,,,,2374000000000000.0,3998000000000000.0,4786000004000000.0,,5138000000000000.0,1185298497000000.0,1189092019000000.0,-764000000.0,1.9594e+16,TMUS,-880000000.0,,0.0,6059000000000000.0,,
1581,2023-09-30,-15656000000.0,,,,2142000000000000.0,3596000000000000.0,4264000003650000.0,,5334000000000000.0,1171336373000000.0,1174390472000000.0,-705000000.0,1.9252e+16,TMUS,-790000000.0,,41000000.0,6073000000000000.0,,
1582,2023-06-30,-15403000000.0,,,,2221000000000000.0,3793000000000000.0,4462000003720000.5,,5272000000000000.0,1193078891000000.0,1195533499000000.0,-717000000.0,1.9196e+16,TMUS,-861000000.0,,6000000.0,6026000000000000.0,,
1583,2023-03-31,-16235000000.0,,,,1940000000000000.0,3397000000000000.0,3769000003170000.0,,5425000000000000.0,1219608362000000.0,1224604698000000.0,-631000000.0,2.422e+16,TMUS,-835000000.0,,9000000.0,3203000000000000.0,,
1584,2022-09-30,-18196000000.0,,,,508000000000000.0,1281000000000000.0,-848999999200000.0,,5118000000000000.0,1253873429000000.0,1259210271000000.0,57000000.0,2.3189e+16,TMUS,-827000000.0,,0.0,3313000000000000.0,,
1585,2024-09-30,,5500.0,5420.0,,1260000000.0,,1.166500000105e+16,,1460000000000000.0,227400000.0,230600000.0,-300000000.0,1.1904e+16,TRV,98000000.0,,,,,
1586,2024-06-30,,2320.0,2290.0,,534000000.0,,1.014300000105e+16,,1478000000000000.0,228600000.0,231500000.0,-122000000.0,1.1283e+16,TRV,98000000.0,,,,,
1587,2024-03-31,,4870.0,4800.0,,1123000000.0,,1.0873000001e+16,,1406000000000000.0,229000000.0,232000000.0,-247000000.0,1.1228e+16,TRV,98000000.0,,,,,
1588,2023-09-30,,1750.0,1740.0,,404000000.0,,9484000001000000.0,,1312000000000000.0,228800000.0,231100000.0,-68000000.0,1.0635e+16,TRV,98000000.0,,,,,
1589,2023-06-30,,-70.0,-70.0,,-14000000.0,,8445000001000000.0,,1308000000000000.0,229700000.0,229700000.0,34000000.0,1.0098e+16,TRV,92000000.0,,,,,
1590,2023-03-31,,4180.0,4130.0,,975000000.0,,9096000000930000.0,,1267000000000000.0,231700000.0,234400000.0,47000000.0,9704000000000000.0,TRV,88000000.0,,,,,
1591,2022-09-30,,1910.0,1890.0,,454000000.0,,8362000000930000.0,,1193000000000000.0,235400000.0,237900000.0,-74000000.0,9303000000000000.0,TRV,88000000.0,,,,,
1592,2024-09-30,-2280000000.0,680.0,620.0,4997000000000000.0,2167000000000000.0,2717000000000000.0,2514000000000000.0,1039000000000000.0,1186000000000000.0,3198000000000000.0,3497000000000000.0,-601000000.0,-20185000000.0,TSLA,-92000000.0,429000000.0,0.0,,,
1593,2024-06-30,-2973000000.0,460.0,420.0,4578000000000000.0,1478000000000000.0,1605000000000000.0,1887000000000000.0,1074000000000000.0,1277000000000000.0,3191000000000000.0,3481000000000000.0,-393000000.0,-20922000000.0,TSLA,-86000000.0,348000000.0,20000000.0,,,
1594,2024-03-31,-2525000000.0,370.0,340.0,3696000000000000.0,1129000000000000.0,1171000000000000.0,1553000000000000.0,1151000000000000.0,1374000000000000.0,3186000000000000.0,3484000000000000.0,-409000000.0,-17605000000.0,TSLA,-76000000.0,350000000.0,108000000.0,,,
1595,2023-09-30,-2414000000.0,580.0,530.0,4178000000000000.0,1853000000000000.0,1764000000000000.0,2045000000000000.0,1161000000000000.0,1253000000000000.0,3176000000000000.0,3493000000000000.0,-167000000.0,-19172000000.0,TSLA,-38000000.0,282000000.0,37000000.0,,,
1596,2023-06-30,-2134000000.0,0.0,0.0,4533000000000000.0,2703000000000000.0,2399000000000000.0,1.0252e+16,943000000000000.0,1191000000000000.0,0.0,0.0,-323000000.0,-20394000000.0,TSLA,-28000000.0,238000000.0,0.0,,,
1597,2023-03-31,-1847000000.0,0.0,0.0,4511000000000000.0,2513000000000000.0,2664000000000000.0,9719000000000000.0,771000000000000.0,1076000000000000.0,0.0,0.0,-261000000.0,-18818000000.0,TSLA,-29000000.0,213000000.0,0.0,,,
1598,2022-09-30,-1694000000.0,0.0,0.0,5382000000000000.0,3292000000000000.0,3688000000000000.0,1.0546e+16,733000000000000.0,961000000000000.0,0.0,0.0,-305000000.0,-16072000000.0,TSLA,-53000000.0,86000000.0,0.0,,,
1599,2024-09-30,-1025100000.0,,,727900000.0,-365500000.0,0.0,-170500004.16,246700000.0,253000000.0,,,-41200000.0,-625200000.0,TTWO,,,,47300000.0,,
1600,2024-06-30,-956000000.0,,,771100000.0,-262000000.0,0.0,56499996.96,219800000.0,210500000.0,,,-49800000.0,-567100000.0,TTWO,,,,44800000.0,,
1601,2023-12-31,-807600000.0,,,678100000.0,-91600000.0,0.0,62999998.92,232400000.0,165000000.0,,,60700000.0,-688200000.0,TTWO,,,,42600000.0,,
1602,2023-09-30,-959100000.0,,,415400000.0,-543600000.0,0.0,-654000006.4,234300000.0,179500000.0,,,33400000.0,-883800000.0,TTWO,,,,45300000.0,,
1603,2023-06-30,-883500000.0,,,679200000.0,-206000000.0,0.0,-56900002.44,244000000.0,198200000.0,,,22900000.0,-605500000.0,TTWO,,,,40400000.0,,
1604,2022-12-31,-888800000.0,,,715900000.0,-153400000.0,-172900000.0,219399998.18,238200000.0,168900000.0,,,46700000.0,-691900000.0,TTWO,,,,35000000.0,,
1605,2022-09-30,-932100000.0,,,679600000.0,-257000000.0,-252500000.0,94699996.92,243200000.0,214600000.0,,,44100000.0,-713900000.0,TTWO,,,,29900000.0,,
1606,2024-09-30,,1480.0,1470.0,2474000000000000.0,1362000000000000.0,1554000000000000.0,2902000000000000.0,-492000000.0,-428000000.0,913000000.0,920000000.0,192000000.0,-1677000000.0,TXN,-131000000.0,,131000000.0,,,
1607,2024-06-30,,1230.0,1220.0,2211000000000000.0,1127000000000000.0,1248000000000000.0,2362000000000000.0,-498000000.0,-465000000.0,912000000.0,919000000.0,120000000.0,-1611000000.0,TXN,-131000000.0,,130000000.0,,,
